symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period,MAE,MSE,RMSE,R2,MAPE,Date,ARIMA_Forecast,RNN_Forecast,Symbol
,,,,,,,,,,2024-12-06,30.24007350259209,,CNP
,,,,,,,,,,2024-12-09,30.24007350688155,,CNP
,,,,,,,,,,2024-12-10,30.24007418998324,,CNP
,,,,,,,,,,2024-12-11,30.240073479210714,,CNP
,,,,,,,,,,2024-12-12,30.24007318564769,,CNP
,,,,,,,,,,2024-12-13,30.24007338602274,,CNP
,,,,,,,,,,2024-12-16,30.24007336919616,,CNP
,,,,,,,,,,2024-12-17,30.24007333197239,,CNP
,,,,,,,,,,2024-12-18,30.24007337681114,,CNP
,,,,,,,,,,2024-12-19,30.240073389089304,,CNP
,,,,,,,,,,2024-11-08,98.18955706219846,,ED
,,,,,,,,,,2024-11-11,98.03910984921824,,ED
,,,,,,,,,,2024-11-12,98.06158987058714,,ED
,,,,,,,,,,2024-11-13,98.16218551715326,,ED
,,,,,,,,,,2024-11-14,98.12703745005908,,ED
,,,,,,,,,,2024-11-15,98.11709718431518,,ED
,,,,,,,,,,2024-11-18,98.13192385681116,,ED
